#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$19,191,077,535|$1179.09|16,276,242|$192,839,493|0.06%|0.51%|0.23%|False|False
2|Ethereum|ETH|$4,427,634,275|$48.79|90,756,643|$61,913,086|-0.16%|2.19%|10.97%|False|False
3|Ripple|XRP|$1,267,728,772|$0.033777|37,532,331,339|$4,845,286|-0.04%|-0.16%|-2.46%|True|False
4|Dash|DASH|$546,158,187|$75.50|7,233,674|$18,289,207|-0.03%|7.27%|11.43%|False|False
5|Litecoin|LTC|$546,067,189|$10.78|50,653,680|$34,555,150|-0.04%|2.62%|10.39%|False|False
6|Monero|XMR|$294,263,187|$20.58|14,301,269|$4,326,399|-0.07%|-1.03%|-1.16%|False|False
7|Ethereum Classic|ETC|$239,973,524|$2.65|90,678,313|$3,478,207|-0.14%|0.68%|-1.34%|False|False
8|NEM|XEM|$216,363,447|$0.024040|8,999,999,999|$3,603,086|0.23%|5.94%|21.21%|True|False
9|Augur|REP|$128,781,410|$11.71|11,000,000|$1,241,035|0.72%|7.54%|14.60%|True|False
10|PIVX|PIVX|$108,156,986|$2.04|52,994,248|$2,485,828|0.75%|17.45%|133.33%|True|False
11|MaidSafeCoin|MAID|$90,673,436|$0.200360|452,552,412|$413,407|0.30%|1.82%|2.09%|True|False
12|Zcash|ZEC|$79,688,366|$72.68|1,096,453|$5,477,332|-0.17%|0.30%|8.75%|False|False
13|Stratis|STRAT|$69,852,141|$0.710257|98,347,643|$5,838,475|0.32%|10.19%|60.25%|True|False
14|SingularDTV|SNGLS|$65,969,285|$0.109949|600,000,000|$88,193|-0.08%|100.58%|115.67%|True|False
15|BitConnect|BCC|$64,913,012|$10.66|6,088,625|$806,740|-0.06%|-0.25%|81.88%|False|False
16|Golem|GNT|$64,187,748|$0.078278|820,000,000|$654,909|0.17%|3.28%|2.42%|True|False
17|Decred|DCR|$56,465,726|$12.06|4,682,505|$789,004|-0.11%|7.53%|7.60%|False|False
18|Factom|FCT|$51,207,548|$5.85|8,753,219|$3,700,923|1.00%|18.87%|27.19%|True|False
19|Tether|USDT|$50,740,473|$0.999935|50,743,773|$12,717,301|0.00%|0.04%|0.08%|True|False
20|Steem|STEEM|$49,607,535|$0.209600|236,677,579|$1,953,683|0.77%|24.37%|29.61%|False|False
21|Dogecoin|DOGE|$47,297,512|$0.000434|108,981,569,784|$1,246,925|0.35%|2.52%|4.59%|False|False
22|Waves|WAVES|$43,217,656|$0.432177|100,000,000|$187,682|0.11%|-0.28%|12.66%|True|False
23|Iconomi|ICN|$37,406,518|$0.429960|87,000,000|$74,704|0.02%|2.21%|-7.57%|True|False
24|GameCredits|GAME|$35,493,258|$0.572348|62,013,435|$823,797|0.14%|13.34%|48.10%|False|False
25|DigixDAO|DGD|$34,750,632|$17.38|2,000,000|$42,075|0.20%|2.05%|0.66%|True|False
26|Lisk|LSK|$33,739,761|$0.319064|105,745,923|$747,620|0.47%|12.71%|16.88%|True|False
27|Stellar Lumens|XLM|$31,400,374|$0.003370|9,317,208,087|$1,198,547|0.11%|8.51%|16.60%|True|False
28|Ark|ARK|$29,903,165|$0.318967|93,750,000|$1,955,223|3.25%|88.34%|316.60%|True|False
29|Round|ROUND|$29,190,537|$0.034342|850,000,000|$27,971|0.00%|0.66%|3.49%|True|False
30|BitShares|BTS|$29,109,317|$0.011215|2,595,640,417|$1,772,089|0.45%|10.77%|29.78%|True|False
31|First Blood|1ST|$27,363,432|$0.319822|85,558,371|$153,672|-0.05%|0.54%|5.33%|True|False
32|Bytecoin|BCN|$25,186,703|$0.000138|182,757,136,437|$106,431|0.46%|0.17%|8.42%|False|False
33|Ardor|ARDR|$25,134,262|$0.025159|998,999,495|$76,772|0.51%|7.73%|14.60%|True|False
34|Siacoin|SC|$21,682,691|$0.000865|25,072,725,446|$332,525|0.09%|3.01%|39.80%|False|False
35|Peercoin|PPC|$20,185,808|$0.840617|24,013,098|$211,473|-0.08%|-0.80%|6.34%|False|False
36|Creditbit|CRBIT|$17,433,958|$1.38|12,594,410|$348,337|-2.07%|-7.68%|26.64%|False|False
37|Emercoin|EMC|$17,385,969|$0.435696|39,903,872|$171,317|-0.24%|-0.10%|18.47%|False|False
38|Melon|MLN|$17,365,052|$28.97|599,400|$154,553|0.07%|2.71%|-14.02%|True|False
39|Nxt|NXT|$17,082,125|$0.017099|998,999,983|$642,052|0.38%|9.65%|16.51%|True|False
40|Storjcoin X|SJCX|$17,007,581|$0.332354|51,173,144|$245,801|0.61%|17.24%|39.79%|True|False
41|Nexus|NXS|$16,089,604|$0.331107|48,593,342|$72,240|0.38%|0.40%|27.35%|False|False
42|Komodo|KMD|$14,843,043|$0.147198|100,837,566|$107,322|-0.37%|3.88%|-13.68%|False|False
43|Byteball|GBYTE|$14,688,249|$106.87|137,442|$23,381|0.70%|0.26%|36.76%|True|False
44|SysCoin|SYS|$14,165,925|$0.027029|524,107,166|$269,815|1.48%|10.79%|51.53%|False|False
45|Gulden|NLG|$13,417,634|$0.039025|343,819,291|$68,307|-0.61%|10.06%|26.65%|False|True
46|ZCoin|XZC|$13,369,154|$7.06|1,894,593|$1,014,728|-0.11%|-5.53%|-4.10%|False|False
47|Bitcrystals|BCY|$13,297,007|$0.321808|41,319,672|$101,861|0.07%|-0.03%|15.08%|True|False
48|PotCoin|POT|$12,363,786|$0.057104|216,513,059|$1,205,541|0.52%|22.90%|68.73%|False|False
49|Namecoin|NMC|$12,117,013|$0.822251|14,736,400|$127,491|0.05%|-0.54%|2.50%|False|False
50|Counterparty|XCP|$10,467,382|$4.00|2,619,457|$153,143|0.68%|-1.82%|10.84%|True|False
51|Xaurum|XAUR|$10,193,668|$0.109815|92,825,501|$45,900|-0.05%|-3.48%|8.04%|True|False
52|I/O Coin|IOC|$9,983,881|$0.611563|16,325,200|$137,368|0.66%|13.51%|24.80%|True|False
53|AntShares|ANS|$9,583,432|$0.191669|50,000,000|$107,122|-0.06%|-0.36%|1.07%|True|False
54|BitcoinDark|BTCD|$9,493,520|$7.37|1,288,862|$29,652|0.22%|1.54%|-7.63%|False|False
55|Rubycoin|RBY|$8,399,599|$0.346723|24,225,652|$68,855|0.12%|-0.40%|-19.06%|True|False
56|ShadowCash|SDC|$8,363,146|$1.26|6,650,626|$312,168|-0.08%|-13.23%|-19.99%|True|False
57|Synereo|AMP|$8,068,845|$0.098094|82,256,324|$246,705|0.98%|3.53%|10.10%|True|False
58|Edgeless|EDG|$8,040,120|$0.108519|74,089,324|$189,571|0.17%|-0.97%|60.03%|True|False
59|Ubiq|UBQ|$7,693,216|$0.209486|36,724,212|$81,815|1.46%|19.04%|48.62%|False|False
60|Nexium|NXC|$7,256,283|$0.109082|66,521,586|$166,022|0.08%|0.33%|23.97%|True|False
61|Agoras Tokens|AGRS|$6,520,236|$0.155244|42,000,000|$2,725|-0.62%|3.56%|13.07%|True|False
62|MonaCoin|MONA|$6,409,658|$0.132488|48,379,009|$68,731|0.14%|9.16%|130.24%|False|False
63|BlackCoin|BLK|$6,292,234|$0.082708|76,077,344|$163,593|0.14%|8.07%|23.74%|True|False
64|Lykke|LKK|$6,188,705|$0.064327|96,207,194|$28,423|0.00%|1.53%|25.10%|True|False
65|Chronobank|TIME|$6,095,424|$8.58|710,113|$451,592|-0.03%|9.87%|11.89%|True|False
66|NAV Coin|NAV|$6,071,129|$0.099695|60,896,841|$400,769|-0.04%|9.70%|19.20%|True|False
67|DigiByte|DGB|$6,040,401|$0.000745|8,107,031,908|$255,697|1.24%|4.97%|11.72%|False|False
68|GridCoin|GRC|$5,812,791|$0.014938|389,121,604|$166,655|-0.32%|28.89%|26.39%|False|False
69|Expanse|EXP|$5,522,296|$0.805901|6,852,322|$1,088,464|2.15%|27.94%|77.04%|False|False
70|YbCoin|YBC|$5,342,172|$1.77|3,018,263|$124,021|-0.03%|1.04%|-6.01%|True|False
71|LBRY Credits|LBC|$5,035,473|$0.082234|61,233,823|$420,313|-0.14%|-2.27%|54.28%|False|False
72|Radium|RADS|$4,870,106|$1.52|3,197,564|$52,227|0.55%|5.48%|33.78%|True|False
73|ZClassic|ZCL|$4,808,513|$4.20|1,145,686|$270,504|-1.28%|15.70%|37.52%|False|False
74|E-Dinar Coin|EDR|$4,792,031|$0.069766|68,687,608|$195,866|3.20%|5.45%|-27.70%|False|False
75|Crown|CRW|$4,781,202|$0.360135|13,276,149|$23,027|0.31%|-0.38%|28.14%|False|False
76|BitBay|BAY|$4,753,864|$0.004719|1,007,431,887|$43,517|0.11%|7.15%|-15.83%|True|False
77|vSlice|VSL|$4,591,813|$0.137519|33,390,496|$57,891|-0.34%|3.45%|52.17%|True|False
78|SuperNET|UNITY|$4,536,317|$5.56|816,061|$26,150|1.13%|14.77%|37.66%|True|False
79|ION|ION|$4,528,814|$0.361092|12,541,984|$5,952|0.04%|3.50%|3.53%|True|False
80|BelaCoin|BELA|$4,513,765|$0.134997|33,436,079|$693,291|-0.04%|-6.70%|-8.70%|False|False
81|Novacoin|NVC|$4,450,551|$2.63|1,694,173|$1,734,309|0.04%|2.66%|-0.04%|False|False
82|Boolberry|XBB|$4,253,842|$0.451373|9,424,236|$359,493|-0.33%|38.47%|69.03%|False|False
83|ArcticCoin|ARC|$4,195,888|$0.182741|22,960,797|$6,535|0.02%|-5.39%|-6.42%|False|False
84|SolarCoin|SLR|$4,008,700|$0.114585|34,984,461|$77,014|1.00%|-4.25%|-0.36%|True|False
85|Clams|CLAM|$3,863,752|$1.74|2,217,310|$293,001|0.22%|0.48%|7.01%|True|False
86|Viacoin|VIA|$3,862,504|$0.171360|22,540,252|$71,558|-0.15%|-0.59%|30.22%|False|False
87|Burst|BURST|$3,782,593|$0.002165|1,747,159,231|$213,416|1.17%|14.21%|45.18%|False|False
88|Omni|OMNI|$3,569,938|$6.39|558,591|$28,185|0.68%|9.54%|20.71%|True|False
89|NautilusCoin|NAUT|$3,504,224|$0.216577|16,180,000|$64,271|0.42%|4.46%|35.57%|True|False
90|Bitcoin Plus|XBC|$3,483,084|$36.57|95,242|$36,241|0.09%|1.29%|-6.37%|True|False
91|Vertcoin|VTC|$3,457,135|$0.103503|33,401,263|$213,573|0.24%|3.32%|59.32%|False|False
92|MonetaryUnit|MUE|$3,347,051|$0.028451|117,641,459|$27,321|1.47%|11.45%|2.61%|False|False
93|Aeon|AEON|$3,294,196|$0.236201|13,946,555|$8,830|-0.04%|3.52%|-1.95%|False|False
94|SIBCoin|SIB|$3,270,901|$0.231086|14,154,468|$27,959|-0.03%|-4.44%|-1.31%|False|False
95|NeosCoin|NEOS|$3,254,078|$0.991416|3,282,252|$319,275|-0.21%|-4.80%|90.21%|False|False
96|Pepe Cash|PEPECASH|$3,176,198|$0.004525|701,884,009|$4,608|0.09%|-2.91%|27.20%|True|False
97|CureCoin|CURE|$3,169,868|$0.119929|26,431,310|$18,748|1.11%|6.49%|56.86%|False|True
98|Blocknet|BLOCK|$3,123,615|$0.798773|3,910,516|$27,519|-1.35%|20.14%|109.20%|True|False
99|Primecoin|XPM|$2,811,098|$0.149966|18,744,846|$67,459|0.01%|3.47%|5.25%|False|False
100|Golos|GOLOS|$2,737,992|$0.022575|121,284,308|$2,643|-0.15%|1.99%|1.00%|False|False
101|HEAT|HEAT|$2,702,710|$0.101262|26,690,264|$1,569|0.33%|2.23%|23.77%|True|False
102|Incent|INCNT|$2,661,334|$0.115668|23,008,312|$41,746|0.68%|22.54%|22.97%|True|False
103|Einsteinium|EMC2|$2,651,030|$0.012638|209,766,808|$1,600,619|1.93%|22.43%|117.57%|False|False
104|LoMoCoin|LMC|$2,642,636|$0.012865|205,420,292|$3,734|0.42%|3.52%|2.79%|True|False
105|Pascal Coin|PASC|$2,479,955|$0.295854|8,382,372|$113,945|0.27%|2.05%|6.64%|False|False
106|GoldCoin|GLD|$2,439,991|$0.060783|40,142,353|$16,990|1.09%|14.18%|32.90%|False|False
107|VeriCoin|VRC|$2,356,818|$0.078260|30,115,273|$25,169|0.33%|9.65%|39.10%|False|False
108|Bitmark|BTM|$2,233,021|$0.572396|3,901,180|$253,591|-0.60%|11.77%|63.78%|False|False
109|Shift|SHIFT|$2,126,378|$0.199088|10,680,604|$15,301|1.30%|11.73%|11.51%|False|False
110|SpreadCoin|SPR|$2,049,233|$0.261248|7,844,029|$21,132|0.71%|24.45%|81.21%|False|False
111|Yocoin|YOC|$2,007,140|$0.021439|93,618,830|$96,214|-0.05%|58.13%|-18.33%|True|False
112|Scotcoin|SCOT|$1,997,686|$0.001998|1,000,000,000|$136|0.68%|-0.63%|126.17%|True|False
113|Global Curren...|GCR|$1,977,214|$0.019302|102,434,697|$6,258|0.30%|14.94%|17.66%|True|False
114|BitSend|BSD|$1,971,669|$0.134036|14,709,958|$96,345|1.58%|10.77%|27.48%|False|False
115|FairCoin|FAIR|$1,935,126|$0.036484|53,040,578|$1,729|0.74%|-3.44%|-0.94%|True|False
116|FlorinCoin|FLO|$1,925,278|$0.015502|124,197,561|$31,809|-0.05%|-2.22%|11.30%|False|False
117|Jinn|JINN|$1,923,817|$32.77|58,703|$2,643|0.17%|?|-16.93%|True|False
118|Groestlcoin|GRS|$1,906,732|$0.028362|67,229,428|$14,043|-0.18%|3.79%|96.04%|False|False
119|ReddCoin|RDD|$1,904,405|$0.000067|28,279,196,459|$5,789|-0.67%|16.97%|2.29%|True|False
120|Swarm City|SWT|$1,880,699|$0.438665|4,287,329|$14,689|0.44%|17.05%|-0.94%|True|False
121|SaluS|SLS|$1,871,132|$1.87|1,003,032|$1,286|-0.77%|-2.89%|6.42%|True|False
122|Darcrus|DAR|$1,857,261|$0.136276|13,628,655|$48,063|0.72%|14.91%|94.40%|True|False
123|Feathercoin|FTC|$1,837,896|$0.011587|158,613,788|$24,375|-0.05%|-2.85%|10.36%|False|False
124|Veros|VRS|$1,773,804|$0.025525|69,493,113|$12,195|-0.38%|-0.81%|-16.66%|True|False
125|Joincoin|J|$1,772,643|$0.724000|2,448,402|$8,739|-0.44%|-9.54%|388.60%|False|False
126|Vcash|XVC|$1,761,887|$0.115858|15,207,248|$46,165|-0.03%|6.77%|40.79%|False|False
127|Waves Communi...|WCT|$1,730,412|$0.432603|4,000,000|$11,441|-0.51%|-44.53%|35.01%|True|False
128|Safe Exchange...|SAFEX|$1,702,686|$0.000793|2,147,483,647|$7,999|0.20%|-2.82%|17.74%|True|False
129|DNotes|NOTE|$1,666,533|$0.015028|110,895,736|$31,906|-0.02%|10.17%|26.80%|False|False
130|Verge|XVG|$1,636,986|$0.000122|13,409,472,280|$69,249|2.81%|39.32%|174.42%|False|False
131|Qora|QORA|$1,617,035|$0.000162|10,000,000,000|$114,186|0.42%|17.97%|36.43%|True|False
132|CloakCoin|CLOAK|$1,555,646|$0.312447|4,978,917|$6,634|0.33%|2.99%|-5.66%|True|False
133|Auroracoin|AUR|$1,539,191|$0.177774|8,658,139|$1,986|-0.04%|0.76%|2.69%|False|True
134|FoldingCoin|FLDC|$1,478,108|$0.003173|465,833,654|$167,763|2.09%|23.95%|55.58%|True|False
135|Asch|XAS|$1,471,538|$0.019621|75,000,000|$669|0.31%|-1.90%|6.61%|False|False
136|PoSW Coin|POSW|$1,445,143|$0.035247|41,000,000|$36,727|0.51%|2.69%|46.60%|True|False
137|Gambit|GAM|$1,401,113|$1.09|1,283,404|$43,653|0.71%|75.98%|101.43%|True|False
138|Energycoin|ENRG|$1,388,088|$0.011489|120,814,384|$882|-0.18%|-2.57%|-10.58%|False|False
139|Centurion|CNT|$1,373,262|$0.031261|43,928,309|$21,180|0.16%|-8.95%|4.01%|False|False
140|Unobtanium|UNO|$1,358,128|$6.87|197,681|$30,156|-0.44%|3.09%|7.37%|False|False
141|EarthCoin|EAC|$1,349,572|$0.000144|9,346,468,332|$120,861|0.44%|4.32%|3.59%|False|False
142|vTorrent|VTR|$1,252,988|$0.115846|10,815,966|$3,617|0.37%|-2.88%|-14.09%|False|False
143|OBITS|OBITS|$1,234,001|$0.124511|9,910,800|$38,452|-0.72%|-5.36%|45.57%|True|False
144|BlockPay|BLOCKPAY|$1,226,328|$0.225914|5,428,300|$2,572|0.37%|8.02%|27.23%|True|False
145|Steem Dollars|SBD|$1,126,850|$1.08|1,046,847|$44,145|0.35%|6.61%|7.02%|True|False
146|Diamond|DMD|$1,110,692|$0.544034|2,041,584|$6,990|0.11%|17.39%|31.00%|False|False
147|DigitalNote|XDN|$1,061,063|$0.000154|6,878,728,884|$19,741|0.18%|2.45%|-6.94%|False|False
148|NuShares|NSR|$1,051,826|$0.000389|2,702,268,334|$54,538|1.08%|10.97%|37.18%|True|False
149|DubaiCoin|DBIC|$1,002,292|$0.168808|5,937,465|$769|-0.59%|-0.50%|-4.92%|False|False
150|Wild Beast Block|WBB|$993,248|$0.437367|2,270,971|$1,874|-0.18%|1.39%|6.59%|False|False
151|Triggers|TRIG|$960,844|$0.029928|32,105,593|$3,509|-0.41%|2.87%|8.63%|True|False
152|OKCash|OK|$888,746|$0.012550|70,819,160|$4,839|-0.06%|-2.07%|12.57%|True|False
153|Casino|CASINO|$882,431|$0.882431|1,000,000|$2,628|0.90%|12.94%|41.26%|True|False
154|Sphere|SPHR|$880,601|$0.285637|3,082,940|$24,247|-0.58%|14.98%|7.69%|True|False
155|Project Decorum|PDC|$880,043|$0.017601|50,000,000|$969|0.11%|0.97%|-3.69%|True|False
156|Hacker Gold|HKG|$871,359|$0.054085|16,110,893|$1,814|-0.34%|14.39%|13.24%|True|False
157|HiCoin|XHI|$865,242|$0.004560|189,729,990|$185,983|-0.11%|6.37%|80.24%|False|False
158|Musicoin|MUSIC|$851,610|$0.008172|104,216,796|$50,059|-0.50%|-2.15%|111.75%|False|False
159|Riecoin|RIC|$832,375|$0.025349|32,837,202|$35,647|0.34%|0.89%|-13.63%|False|False
160|FedoraCoin|TIPS|$824,731|$0.000002|443,168,182,458|$496|-0.01%|4.26%|6.92%|False|False
161|Myriad|XMY|$796,649|$0.000540|1,474,775,556|$41,355|2.30%|16.19%|35.32%|False|False
162|TransferCoin|TX|$792,231|$0.134058|5,909,613|$21,663|-0.01%|-6.06%|74.56%|True|False
163|HunterCoin|HUC|$778,957|$0.045947|16,953,283|$82,940|0.05%|6.72%|10.92%|False|False
164|InstantDEX|DEX|$769,444|$0.769444|1,000,000|$123|0.38%|?|2.80%|True|False
165|Adzcoin|ADZ|$764,401|$0.014033|54,473,111|$3,204|0.09%|-0.23%|-12.82%|False|False
166|Sequence|SEQ|$762,814|$0.017114|44,571,280|$4,909|-0.24%|-17.23%|9.05%|False|False
167|Janus|JNS|$748,331|$0.047382|15,793,533|$14,752|0.10%|29.98%|33.72%|True|False
168|Veltor|VLT|$726,205|$1.31|552,985|$1,982|-0.40%|19.55%|60.90%|False|False
169|Voxels|VOX|$710,875|$0.022567|31,500,000|$113,111|0.34%|1.92%|0.71%|True|False
170|Megacoin|MEC|$693,267|$0.021081|32,886,450|$9,231|0.63%|4.04%|-5.95%|False|False
171|Asiadigicoin|ADCN|$683,085|$0.027399|24,931,054|$4,124|0.97%|13.73%|-3.90%|False|False
172|BoostCoin|BOST|$668,323|$0.056372|11,855,487|$2,475|0.41%|2.65%|9.59%|False|False
173|NobleCoin|NOBL|$663,223|$0.000290|2,288,736,972|$22,221|1.29%|6.77%|35.18%|False|False
174|Breakout Stake|BRX|$656,389|$0.104719|6,268,082|$1,376|0.16%|2.72%|2.13%|True|False
175|Quark|QRK|$653,865|$0.002614|250,101,047|$202|-0.32%|-2.59%|11.48%|False|False
176|Bata|BTA|$641,753|$0.130043|4,934,933|$32,635|0.33%|20.15%|61.81%|False|False
177|RaiBlocks|XRB|$627,197|$0.011170|56,149,902|$4,624|-0.12%|7.65%|21.95%|False|False
178|WorldCoin|WDC|$622,824|$0.005464|113,978,362|$681|0.57%|-4.99%|-9.04%|False|False
179|Breakout|BRK|$604,017|$0.033962|17,785,125|$1,761|0.46%|11.08%|6.83%|False|False
180|ExclusiveCoin|EXCL|$603,335|$0.149826|4,026,904|$70,658|-0.22%|-15.62%|65.13%|False|False
181|Master Swiscoin|MSCN|$573,919|$0.062508|9,181,508|$29,681|0.02%|-6.42%|-30.12%|True|False
182|Mooncoin|MOON|$570,911|$0.000003|221,807,229,379|Low Vol|0.75%|-53.35%|-27.61%|False|False
183|Magi|XMG|$542,076|$0.079638|6,806,789|$13,194|0.25%|0.48%|28.66%|False|False
184|Horizon|HZ|$541,972|$0.000543|997,285,886|$19,180|0.90%|9.27%|34.04%|True|False
185|Bitstar|BITS|$540,530|$0.028720|18,820,916|$12,101|0.81%|8.80%|33.20%|False|False
186|Coin2.1|C2|$533,082|$0.005332|99,976,323|$167,617|1.18%|36.18%|60.82%|True|False
187|ZcCoin|ZCC|$533,001|$0.008645|61,657,044|$19,588|0.32%|3.09%|-4.59%|False|False
188|Spectrecoin|XSPEC|$530,304|$0.026170|20,264,153|$6,456|0.03%|-5.54%|9.47%|True|False
189|Fantomcoin|FCN|$521,131|$0.092145|5,655,536|$1,860|0.17%|-0.80%|118.44%|False|False
190|RussiaCoin|RC|$513,009|$0.062437|8,216,446|$13,002|0.27%|95.15%|329.50%|False|False
191|Rise|RISE|$507,521|$0.004726|107,387,215|$2,864|0.06%|0.83%|-14.60%|True|False
192|Dynamic|DYN|$507,328|$0.474555|1,069,062|$15,438|1.61%|-20.80%|6.08%|True|False
193|Infinitecoin|IFC|$493,877|$0.000005|90,596,274,910|$3,427|0.13%|-0.53%|2.08%|False|False
194|Blitzcash|BLITZ|$484,482|$0.119440|4,056,269|$4,860|-0.56%|12.12%|12.28%|True|False
195|LuckChain|BASH|$477,096|$0.000655|728,734,207|$167|0.02%|-1.52%|47.12%|False|False
196|EuropeCoin|ERC|$475,244|$0.048680|9,762,518|$255|0.31%|-0.78%|30.26%|True|False
197|Zeitcoin|ZEIT|$471,754|$0.000013|36,112,083,110|$148|0.12%|10.73%|-2.53%|False|False
198|bitCNY|BITCNY|$469,958|$0.143411|3,277,005|$67,554|-0.04%|-0.20%|0.13%|True|False
199|TrumpCoin|TRUMP|$468,425|$0.071682|6,534,807|$6,628|-0.36%|1.95%|-9.29%|False|False
200|UniBURST|UNIBURST|$464,123|$0.464123|1,000,000|$1,851|1.10%|14.03%|37.04%|True|False
201|PinkCoin|PINK|$456,198|$0.003909|116,697,822|$787,561|3.32%|69.75%|134.20%|True|False
202|Circuits of V...|COVAL|$455,298|$0.001138|400,000,000|$77,223|0.39%|-3.86%|-11.19%|True|False
203|Bitswift|SWIFT|$449,135|$0.110651|4,059,014|$1,479|0.54%|-7.43%|3.49%|True|False
204|Qwark|QWARK|$449,075|$0.031292|14,351,186|$3,684|-0.08%|-1.91%|-7.27%|True|False
205|Mintcoin|MINT|$447,898|$0.000018|24,305,520,451|$3,353|-7.59%|-24.24%|19.50%|True|False
206|AsiaCoin|AC|$444,639|$0.000574|774,075,176|$1,223|0.08%|1.85%|41.02%|False|False
207|ICO OpenLedger|ICOO|$433,482|$0.912950|474,814|$1,958|0.03%|2.27%|23.17%|True|False
208|Elcoin|EL|$430,334|$0.038392|11,208,967|$1,233|0.37%|0.66%|40.46%|True|False
209|CannabisCoin|CANN|$421,864|$0.005462|77,231,176|$12,788|1.05%|4.96%|13.22%|False|False
210|e-Gulden|EFL|$415,965|$0.027220|15,281,803|$2,905|-0.60%|9.79%|30.24%|False|True
211|Tokes|TKS|$403,394|$0.622883|647,624|$3,021|-0.33%|-2.37%|-4.61%|True|False
212|Ultimate Secu...|USC|$402,448|$0.038910|10,343,113|$7,157|0.06%|12.97%|?|False|False
213|Synergy|SNRG|$400,775|$0.150908|2,655,767|$574|1.21%|8.41%|70.37%|True|False
214|FuelCoin|FC2|$397,996|$0.003927|101,354,139|$3,792|0.54%|2.57%|-10.18%|False|True
215|PutinCoin|PUT|$394,028|$0.003277|120,252,015|$249|1.12%|-9.17%|-38.53%|False|False
216|InsaneCoin|INSANE|$391,025|$0.021326|18,335,908|$38,431|-1.65%|29.26%|708.38%|False|False
217|Zetacoin|ZET|$382,436|$0.002305|165,885,365|$591|0.11%|-0.03%|13.53%|False|False
218|Digitalcoin|DGC|$381,427|$0.011091|34,389,793|$7,007|0.37%|0.34%|-7.78%|False|False
219|AudioCoin|ADC|$378,332|$0.000477|793,198,644|$7,069|1.13%|11.86%|40.91%|False|False
220|Visio|VISIO|$369,224|$0.007339|50,310,426|Low Vol|-0.27%|-1.75%|-28.40%|True|False
221|Startcoin|START|$368,711|$0.008179|45,079,785|$8,718|0.31%|3.61%|10.84%|False|True
222|Carboncoin|CARBON|$362,959|$0.000024|15,391,896,644|Low Vol|0.06%|57.00%|?|False|False
223|Syndicate|SYNX|$349,063|$0.030976|11,268,860|$19,898|0.00%|-19.82%|125.54%|True|False
224|Stealthcoin|XST|$344,567|$0.013316|25,876,091|$6,596|0.48%|45.85%|88.67%|False|False
225|CryptoCarbon|CCRB|$340,364|$0.605510|562,111|$9,410|-1.42%|-12.19%|-23.52%|True|False
226|Pesetacoin|PTC|$327,656|$0.002526|129,735,102|$1,513|-0.05%|-16.55%|80.54%|False|False
227|Pangea Poker|PANGEA|$324,666|$0.324876|999,352|$200|0.38%|9.65%|?|True|False
228|Dashcoin|DSH|$314,621|$0.018215|17,272,486|$1,481|1.68%|-0.11%|80.05%|False|False
